Rep	Year	RepSeason	x	y	Species	NInd
0	0	0	56	50	0	1000
0	0	0	57	50	0	1000
0	0	0	58	50	0	1000
0	0	0	59	50	0	1000
0	0	0	82	50	0	1000
0	0	0	83	50	0	1000
0	0	0	84	50	0	1000
0	0	0	85	50	0	1000
0	0	0	86	50	0	1000
0	0	0	87	50	0	1000
0	0	0	88	50	0	1000
0	0	0	89	50	0	1000
0	0	0	90	50	0	1000
0	0	0	91	50	0	1000
0	0	0	92	50	0	1000
0	0	0	93	50	0	1000
0	0	0	94	50	0	1000
0	0	0	95	50	0	1000
0	0	0	96	50	0	1000
0	0	0	97	50	0	1000
0	0	0	98	50	0	1000
0	0	0	99	50	0	1000
0	0	0	100	50	0	1000
0	0	0	101	50	0	1000
0	0	0	102	50	0	1000
0	0	0	103	50	0	1000
0	0	0	104	50	0	1000
0	0	0	105	50	0	1000
0	0	0	106	50	0	1000
0	0	0	107	50	0	1000
0	0	0	108	50	0	1000
0	0	0	109	50	0	1000
0	0	0	110	50	0	1000
0	0	0	111	50	0	1000
0	0	0	112	50	0	1000
0	0	0	113	50	0	1000
0	0	0	114	50	0	1000
0	0	0	115	50	0	1000
0	0	0	116	50	0	1000
0	0	0	126	50	0	1000
0	0	0	127	50	0	1000
0	0	0	128	50	0	1000
0	0	0	129	50	0	1000
0	0	0	130	50	0	1000
0	0	0	138	50	0	1000
0	0	0	139	50	0	1000
0	0	0	140	50	0	1000
0	0	0	141	50	0	1000
0	0	0	142	50	0	1000
0	0	0	143	50	0	1000
0	0	0	144	50	0	1000
0	0	0	149	50	0	1000
0	0	0	150	50	0	1000
0	0	0	151	50	0	1000
0	0	0	152	50	0	1000
0	0	0	159	50	0	1000
0	0	0	171	50	0	1000
0	0	0	174	50	0	1000
0	0	0	175	50	0	1000
0	0	0	47	49	0	1000
0	0	0	48	49	0	1000
0	0	0	49	49	0	1000
0	0	0	50	49	0	1000
0	0	0	51	49	0	1000
0	0	0	52	49	0	1000
0	0	0	53	49	0	1000
0	0	0	54	49	0	1000
0	0	0	55	49	0	1000
0	0	0	56	49	0	1000
0	0	0	57	49	0	1000
0	0	0	58	49	0	1000
0	0	0	59	49	0	1000
0	0	0	60	49	0	1000
0	0	0	83	49	0	1000
0	0	0	84	49	0	1000
0	0	0	85	49	0	1000
0	0	0	86	49	0	1000
0	0	0	87	49	0	1000
0	0	0	88	49	0	1000
0	0	0	89	49	0	1000
0	0	0	90	49	0	1000
0	0	0	91	49	0	1000
0	0	0	92	49	0	1000
0	0	0	93	49	0	1000
0	0	0	94	49	0	1000
0	0	0	95	49	0	1000
0	0	0	96	49	0	1000
0	0	0	97	49	0	1000
0	0	0	98	49	0	1000
0	0	0	99	49	0	1000
0	0	0	100	49	0	1000
0	0	0	101	49	0	1000
0	0	0	102	49	0	1000
0	0	0	103	49	0	1000
0	0	0	104	49	0	1000
0	0	0	105	49	0	1000
0	0	0	106	49	0	1000
0	0	0	107	49	0	1000
0	0	0	108	49	0	1000
0	0	0	109	49	0	1000
0	0	0	110	49	0	1000
0	0	0	111	49	0	1000
0	0	0	112	49	0	1000
0	0	0	113	49	0	1000
0	0	0	114	49	0	1000
0	0	0	115	49	0	1000
0	0	0	126	49	0	1000
0	0	0	128	49	0	1000
0	0	0	129	49	0	1000
0	0	0	130	49	0	1000
0	0	0	138	49	0	1000
0	0	0	139	49	0	1000
0	0	0	140	49	0	1000
0	0	0	141	49	0	1000
0	0	0	142	49	0	1000
0	0	0	143	49	0	1000
0	0	0	148	49	0	1000
0	0	0	149	49	0	1000
0	0	0	150	49	0	1000
0	0	0	151	49	0	1000
0	0	0	152	49	0	1000
0	0	0	153	49	0	1000
0	0	0	159	49	0	1000
0	0	0	173	49	0	1000
0	0	0	48	48	0	1000
0	0	0	49	48	0	1000
0	0	0	50	48	0	1000
0	0	0	51	48	0	1000
0	0	0	52	48	0	1000
0	0	0	53	48	0	1000
0	0	0	54	48	0	1000
0	0	0	55	48	0	1000
0	0	0	56	48	0	1000
0	0	0	57	48	0	1000
0	0	0	58	48	0	1000
0	0	0	59	48	0	1000
0	0	0	60	48	0	1000
0	0	0	83	48	0	1000
0	0	0	84	48	0	1000
0	0	0	85	48	0	1000
0	0	0	86	48	0	1000
0	0	0	87	48	0	1000
0	0	0	88	48	0	1000
0	0	0	89	48	0	1000
0	0	0	90	48	0	1000
0	0	0	91	48	0	1000
0	0	0	92	48	0	1000
0	0	0	93	48	0	1000
0	0	0	94	48	0	1000
0	0	0	95	48	0	1000
0	0	0	96	48	0	1000
0	0	0	97	48	0	1000
0	0	0	98	48	0	1000
0	0	0	99	48	0	1000
0	0	0	100	48	0	1000
0	0	0	101	48	0	1000
0	0	0	102	48	0	1000
0	0	0	103	48	0	1000
0	0	0	104	48	0	1000
0	0	0	105	48	0	1000
0	0	0	106	48	0	1000
0	0	0	107	48	0	1000
0	0	0	108	48	0	1000
0	0	0	109	48	0	1000
0	0	0	110	48	0	1000
0	0	0	111	48	0	1000
0	0	0	112	48	0	1000
0	0	0	113	48	0	1000
0	0	0	114	48	0	1000
0	0	0	115	48	0	1000
0	0	0	129	48	0	1000
0	0	0	130	48	0	1000
0	0	0	131	48	0	1000
0	0	0	136	48	0	1000
0	0	0	139	48	0	1000
0	0	0	140	48	0	1000
0	0	0	141	48	0	1000
0	0	0	142	48	0	1000
0	0	0	148	48	0	1000
0	0	0	149	48	0	1000
0	0	0	150	48	0	1000
0	0	0	151	48	0	1000
0	0	0	152	48	0	1000
0	0	0	153	48	0	1000
0	0	0	156	48	0	1000
0	0	0	157	48	0	1000
0	0	0	161	48	0	1000
0	0	0	164	48	0	1000
0	0	0	165	48	0	1000
0	0	0	166	48	0	1000
0	0	0	170	48	0	1000
0	0	0	174	48	0	1000
0	0	0	175	48	0	1000
0	0	0	9	47	0	1000
0	0	0	10	47	0	1000
0	0	0	51	47	0	1000
0	0	0	52	47	0	1000
0	0	0	53	47	0	1000
0	0	0	54	47	0	1000
0	0	0	55	47	0	1000
0	0	0	56	47	0	1000
0	0	0	57	47	0	1000
0	0	0	58	47	0	1000
0	0	0	59	47	0	1000
0	0	0	60	47	0	1000
0	0	0	61	47	0	1000
0	0	0	62	47	0	1000
0	0	0	63	47	0	1000
0	0	0	64	47	0	1000
0	0	0	85	47	0	1000
0	0	0	86	47	0	1000
0	0	0	87	47	0	1000
0	0	0	88	47	0	1000
0	0	0	89	47	0	1000
0	0	0	90	47	0	1000
0	0	0	92	47	0	1000
0	0	0	93	47	0	1000
0	0	0	94	47	0	1000
0	0	0	95	47	0	1000
0	0	0	96	47	0	1000
0	0	0	97	47	0	1000
0	0	0	98	47	0	1000
0	0	0	99	47	0	1000
0	0	0	100	47	0	1000
0	0	0	101	47	0	1000
0	0	0	102	47	0	1000
0	0	0	103	47	0	1000
0	0	0	104	47	0	1000
0	0	0	105	47	0	1000
0	0	0	106	47	0	1000
0	0	0	107	47	0	1000
0	0	0	108	47	0	1000
0	0	0	109	47	0	1000
0	0	0	110	47	0	1000
0	0	0	111	47	0	1000
0	0	0	112	47	0	1000
0	0	0	113	47	0	1000
0	0	0	114	47	0	1000
0	0	0	126	47	0	1000
0	0	0	137	47	0	1000
0	0	0	138	47	0	1000
0	0	0	139	47	0	1000
0	0	0	140	47	0	1000
0	0	0	141	47	0	1000
0	0	0	147	47	0	1000
0	0	0	148	47	0	1000
0	0	0	149	47	0	1000
0	0	0	150	47	0	1000
0	0	0	152	47	0	1000
0	0	0	166	47	0	1000
0	0	0	167	47	0	1000
0	0	0	171	47	0	1000
0	0	0	10	46	0	1000
0	0	0	11	46	0	1000
0	0	0	50	46	0	1000
0	0	0	51	46	0	1000
0	0	0	52	46	0	1000
0	0	0	53	46	0	1000
0	0	0	54	46	0	1000
0	0	0	55	46	0	1000
0	0	0	56	46	0	1000
0	0	0	57	46	0	1000
0	0	0	58	46	0	1000
0	0	0	59	46	0	1000
0	0	0	60	46	0	1000
0	0	0	61	46	0	1000
0	0	0	62	46	0	1000
0	0	0	63	46	0	1000
0	0	0	64	46	0	1000
0	0	0	86	46	0	1000
0	0	0	93	46	0	1000
0	0	0	94	46	0	1000
0	0	0	95	46	0	1000
0	0	0	96	46	0	1000
0	0	0	97	46	0	1000
0	0	0	98	46	0	1000
0	0	0	99	46	0	1000
0	0	0	100	46	0	1000
0	0	0	101	46	0	1000
0	0	0	102	46	0	1000
0	0	0	103	46	0	1000
0	0	0	104	46	0	1000
0	0	0	105	46	0	1000
0	0	0	106	46	0	1000
0	0	0	107	46	0	1000
0	0	0	108	46	0	1000
0	0	0	109	46	0	1000
0	0	0	110	46	0	1000
0	0	0	111	46	0	1000
0	0	0	112	46	0	1000
0	0	0	113	46	0	1000
0	0	0	126	46	0	1000
0	0	0	137	46	0	1000
0	0	0	138	46	0	1000
0	0	0	139	46	0	1000
0	0	0	140	46	0	1000
0	0	0	141	46	0	1000
0	0	0	142	46	0	1000
0	0	0	144	46	0	1000
0	0	0	145	46	0	1000
0	0	0	146	46	0	1000
0	0	0	147	46	0	1000
0	0	0	148	46	0	1000
0	0	0	149	46	0	1000
0	0	0	152	46	0	1000
0	0	0	153	46	0	1000
0	0	0	176	46	0	1000
0	0	0	11	45	0	1000
0	0	0	49	45	0	1000
0	0	0	50	45	0	1000
0	0	0	51	45	0	1000
0	0	0	52	45	0	1000
0	0	0	53	45	0	1000
0	0	0	54	45	0	1000
0	0	0	55	45	0	1000
0	0	0	56	45	0	1000
0	0	0	57	45	0	1000
0	0	0	58	45	0	1000
0	0	0	59	45	0	1000
0	0	0	60	45	0	1000
0	0	0	61	45	0	1000
0	0	0	62	45	0	1000
0	0	0	63	45	0	1000
0	0	0	64	45	0	1000
0	0	0	65	45	0	1000
0	0	0	93	45	0	1000
0	0	0	94	45	0	1000
0	0	0	95	45	0	1000
0	0	0	96	45	0	1000
0	0	0	97	45	0	1000
0	0	0	98	45	0	1000
0	0	0	99	45	0	1000
0	0	0	100	45	0	1000
0	0	0	101	45	0	1000
0	0	0	102	45	0	1000
0	0	0	103	45	0	1000
0	0	0	104	45	0	1000
0	0	0	105	45	0	1000
0	0	0	106	45	0	1000
0	0	0	107	45	0	1000
0	0	0	108	45	0	1000
0	0	0	109	45	0	1000
0	0	0	110	45	0	1000
0	0	0	111	45	0	1000
0	0	0	112	45	0	1000
0	0	0	113	45	0	1000
0	0	0	138	45	0	1000
0	0	0	139	45	0	1000
0	0	0	140	45	0	1000
0	0	0	141	45	0	1000
0	0	0	142	45	0	1000
0	0	0	144	45	0	1000
0	0	0	145	45	0	1000
0	0	0	146	45	0	1000
0	0	0	147	45	0	1000
0	0	0	148	45	0	1000
0	0	0	149	45	0	1000
0	0	0	150	45	0	1000
0	0	0	151	45	0	1000
0	0	0	152	45	0	1000
0	0	0	153	45	0	1000
0	0	0	154	45	0	1000
0	0	0	167	45	0	1000
0	0	0	176	45	0	1000
0	0	0	43	44	0	1000
0	0	0	44	44	0	1000
0	0	0	45	44	0	1000
0	0	0	49	44	0	1000
0	0	0	50	44	0	1000
0	0	0	51	44	0	1000
0	0	0	52	44	0	1000
0	0	0	53	44	0	1000
0	0	0	54	44	0	1000
0	0	0	55	44	0	1000
0	0	0	56	44	0	1000
0	0	0	57	44	0	1000
0	0	0	58	44	0	1000
0	0	0	59	44	0	1000
0	0	0	60	44	0	1000
0	0	0	61	44	0	1000
0	0	0	62	44	0	1000
0	0	0	63	44	0	1000
0	0	0	64	44	0	1000
0	0	0	65	44	0	1000
0	0	0	66	44	0	1000
0	0	0	67	44	0	1000
0	0	0	68	44	0	1000
0	0	0	69	44	0	1000
0	0	0	94	44	0	1000
0	0	0	95	44	0	1000
0	0	0	96	44	0	1000
0	0	0	97	44	0	1000
0	0	0	98	44	0	1000
0	0	0	99	44	0	1000
0	0	0	100	44	0	1000
0	0	0	101	44	0	1000
0	0	0	102	44	0	1000
0	0	0	103	44	0	1000
0	0	0	104	44	0	1000
0	0	0	105	44	0	1000
0	0	0	106	44	0	1000
0	0	0	107	44	0	1000
0	0	0	108	44	0	1000
0	0	0	109	44	0	1000
0	0	0	110	44	0	1000
0	0	0	111	44	0	1000
0	0	0	126	44	0	1000
0	0	0	138	44	0	1000
0	0	0	139	44	0	1000
0	0	0	140	44	0	1000
0	0	0	141	44	0	1000
0	0	0	142	44	0	1000
0	0	0	143	44	0	1000
0	0	0	144	44	0	1000
0	0	0	145	44	0	1000
0	0	0	146	44	0	1000
0	0	0	147	44	0	1000
0	0	0	148	44	0	1000
0	0	0	149	44	0	1000
0	0	0	150	44	0	1000
0	0	0	151	44	0	1000
0	0	0	152	44	0	1000
0	0	0	153	44	0	1000
0	0	0	154	44	0	1000
0	0	0	155	44	0	1000
0	0	0	156	44	0	1000
0	0	0	157	44	0	1000
0	0	0	158	44	0	1000
0	0	0	159	44	0	1000
0	0	0	160	44	0	1000
0	0	0	161	44	0	1000
0	0	0	163	44	0	1000
0	0	0	164	44	0	1000
0	0	0	173	44	0	1000
0	0	0	177	44	0	1000
0	0	0	178	44	0	1000
0	0	0	12	43	0	1000
0	0	0	48	43	0	1000
0	0	0	49	43	0	1000
0	0	0	50	43	0	1000
0	0	0	51	43	0	1000
0	0	0	52	43	0	1000
0	0	0	53	43	0	1000
0	0	0	54	43	0	1000
0	0	0	55	43	0	1000
0	0	0	56	43	0	1000
0	0	0	57	43	0	1000
0	0	0	58	43	0	1000
0	0	0	59	43	0	1000
0	0	0	60	43	0	1000
0	0	0	61	43	0	1000
0	0	0	62	43	0	1000
0	0	0	63	43	0	1000
0	0	0	64	43	0	1000
0	0	0	65	43	0	1000
0	0	0	66	43	0	1000
0	0	0	67	43	0	1000
0	0	0	68	43	0	1000
0	0	0	69	43	0	1000
0	0	0	70	43	0	1000
0	0	0	73	43	0	1000
0	0	0	94	43	0	1000
0	0	0	95	43	0	1000
0	0	0	96	43	0	1000
0	0	0	97	43	0	1000
0	0	0	98	43	0	1000
0	0	0	99	43	0	1000
0	0	0	100	43	0	1000
0	0	0	101	43	0	1000
0	0	0	102	43	0	1000
0	0	0	103	43	0	1000
0	0	0	104	43	0	1000
0	0	0	105	43	0	1000
0	0	0	106	43	0	1000
0	0	0	107	43	0	1000
0	0	0	108	43	0	1000
0	0	0	109	43	0	1000
0	0	0	110	43	0	1000
0	0	0	139	43	0	1000
0	0	0	140	43	0	1000
0	0	0	141	43	0	1000
0	0	0	142	43	0	1000
0	0	0	143	43	0	1000
0	0	0	144	43	0	1000
0	0	0	145	43	0	1000
0	0	0	146	43	0	1000
0	0	0	147	43	0	1000
0	0	0	148	43	0	1000
0	0	0	149	43	0	1000
0	0	0	150	43	0	1000
0	0	0	151	43	0	1000
0	0	0	152	43	0	1000
0	0	0	153	43	0	1000
0	0	0	154	43	0	1000
0	0	0	155	43	0	1000
0	0	0	156	43	0	1000
0	0	0	157	43	0	1000
0	0	0	158	43	0	1000
0	0	0	159	43	0	1000
0	0	0	160	43	0	1000
0	0	0	161	43	0	1000
0	0	0	162	43	0	1000
0	0	0	163	43	0	1000
0	0	0	164	43	0	1000
0	0	0	165	43	0	1000
0	0	0	166	43	0	1000
0	0	0	167	43	0	1000
0	0	0	177	43	0	1000
0	0	0	2	42	0	1000
0	0	0	48	42	0	1000
0	0	0	49	42	0	1000
0	0	0	50	42	0	1000
0	0	0	51	42	0	1000
0	0	0	52	42	0	1000
0	0	0	53	42	0	1000
0	0	0	54	42	0	1000
0	0	0	55	42	0	1000
0	0	0	56	42	0	1000
0	0	0	57	42	0	1000
0	0	0	58	42	0	1000
0	0	0	59	42	0	1000
0	0	0	60	42	0	1000
0	0	0	61	42	0	1000
0	0	0	62	42	0	1000
0	0	0	63	42	0	1000
0	0	0	64	42	0	1000
0	0	0	65	42	0	1000
0	0	0	66	42	0	1000
0	0	0	67	42	0	1000
0	0	0	68	42	0	1000
0	0	0	69	42	0	1000
0	0	0	70	42	0	1000
0	0	0	71	42	0	1000
0	0	0	72	42	0	1000
0	0	0	95	42	0	1000
0	0	0	96	42	0	1000
0	0	0	97	42	0	1000
0	0	0	98	42	0	1000
0	0	0	99	42	0	1000
0	0	0	100	42	0	1000
0	0	0	101	42	0	1000
0	0	0	102	42	0	1000
0	0	0	103	42	0	1000
0	0	0	104	42	0	1000
0	0	0	105	42	0	1000
0	0	0	106	42	0	1000
0	0	0	107	42	0	1000
0	0	0	108	42	0	1000
0	0	0	109	42	0	1000
0	0	0	110	42	0	1000
0	0	0	117	42	0	1000
0	0	0	140	42	0	1000
0	0	0	141	42	0	1000
0	0	0	142	42	0	1000
0	0	0	143	42	0	1000
0	0	0	144	42	0	1000
0	0	0	145	42	0	1000
0	0	0	146	42	0	1000
0	0	0	147	42	0	1000
0	0	0	149	42	0	1000
0	0	0	150	42	0	1000
0	0	0	151	42	0	1000
0	0	0	152	42	0	1000
0	0	0	153	42	0	1000
0	0	0	154	42	0	1000
0	0	0	155	42	0	1000
0	0	0	156	42	0	1000
0	0	0	157	42	0	1000
0	0	0	158	42	0	1000
0	0	0	159	42	0	1000
0	0	0	160	42	0	1000
0	0	0	161	42	0	1000
0	0	0	162	42	0	1000
0	0	0	163	42	0	1000
0	0	0	164	42	0	1000
0	0	0	165	42	0	1000
0	0	0	166	42	0	1000
0	0	0	167	42	0	1000
0	0	0	168	42	0	1000
0	0	0	178	42	0	1000
0	0	0	3	41	0	1000
0	0	0	49	41	0	1000
0	0	0	50	41	0	1000
0	0	0	51	41	0	1000
0	0	0	52	41	0	1000
0	0	0	53	41	0	1000
0	0	0	54	41	0	1000
0	0	0	55	41	0	1000
0	0	0	56	41	0	1000
0	0	0	57	41	0	1000
0	0	0	58	41	0	1000
0	0	0	59	41	0	1000
0	0	0	60	41	0	1000
0	0	0	61	41	0	1000
0	0	0	62	41	0	1000
0	0	0	63	41	0	1000
0	0	0	64	41	0	1000
0	0	0	65	41	0	1000
0	0	0	66	41	0	1000
0	0	0	67	41	0	1000
0	0	0	68	41	0	1000
0	0	0	69	41	0	1000
0	0	0	70	41	0	1000
0	0	0	71	41	0	1000
0	0	0	72	41	0	1000
0	0	0	96	41	0	1000
0	0	0	97	41	0	1000
0	0	0	98	41	0	1000
0	0	0	99	41	0	1000
0	0	0	100	41	0	1000
0	0	0	101	41	0	1000
0	0	0	102	41	0	1000
0	0	0	103	41	0	1000
0	0	0	104	41	0	1000
0	0	0	105	41	0	1000
0	0	0	106	41	0	1000
0	0	0	107	41	0	1000
0	0	0	108	41	0	1000
0	0	0	109	41	0	1000
0	0	0	110	41	0	1000
0	0	0	126	41	0	1000
0	0	0	142	41	0	1000
0	0	0	143	41	0	1000
0	0	0	144	41	0	1000
0	0	0	145	41	0	1000
0	0	0	146	41	0	1000
0	0	0	147	41	0	1000
0	0	0	148	41	0	1000
0	0	0	149	41	0	1000
0	0	0	150	41	0	1000
0	0	0	151	41	0	1000
0	0	0	152	41	0	1000
0	0	0	153	41	0	1000
0	0	0	154	41	0	1000
0	0	0	155	41	0	1000
0	0	0	159	41	0	1000
0	0	0	160	41	0	1000
0	0	0	161	41	0	1000
0	0	0	162	41	0	1000
0	0	0	163	41	0	1000
0	0	0	164	41	0	1000
0	0	0	165	41	0	1000
0	0	0	167	41	0	1000
0	0	0	168	41	0	1000
0	0	0	169	41	0	1000
0	0	0	170	41	0	1000
0	0	0	178	41	0	1000
0	0	0	179	41	0	1000
0	0	0	3	40	0	1000
0	0	0	4	40	0	1000
0	0	0	9	40	0	1000
0	0	0	10	40	0	1000
0	0	0	11	40	0	1000
0	0	0	20	40	0	1000
0	0	0	50	40	0	1000
0	0	0	51	40	0	1000
0	0	0	52	40	0	1000
0	0	0	53	40	0	1000
0	0	0	54	40	0	1000
0	0	0	55	40	0	1000
0	0	0	56	40	0	1000
0	0	0	57	40	0	1000
0	0	0	58	40	0	1000
0	0	0	59	40	0	1000
0	0	0	60	40	0	1000
0	0	0	61	40	0	1000
0	0	0	62	40	0	1000
0	0	0	63	40	0	1000
0	0	0	64	40	0	1000
0	0	0	65	40	0	1000
0	0	0	66	40	0	1000
0	0	0	67	40	0	1000
0	0	0	68	40	0	1000
0	0	0	69	40	0	1000
0	0	0	70	40	0	1000
0	0	0	71	40	0	1000
0	0	0	72	40	0	1000
0	0	0	96	40	0	1000
0	0	0	97	40	0	1000
0	0	0	98	40	0	1000
0	0	0	99	40	0	1000
0	0	0	100	40	0	1000
0	0	0	101	40	0	1000
0	0	0	102	40	0	1000
0	0	0	103	40	0	1000
0	0	0	104	40	0	1000
0	0	0	105	40	0	1000
0	0	0	106	40	0	1000
0	0	0	107	40	0	1000
0	0	0	108	40	0	1000
0	0	0	109	40	0	1000
0	0	0	110	40	0	1000
0	0	0	112	40	0	1000
0	0	0	142	40	0	1000
0	0	0	143	40	0	1000
0	0	0	144	40	0	1000
0	0	0	145	40	0	1000
0	0	0	146	40	0	1000
0	0	0	147	40	0	1000
0	0	0	148	40	0	1000
0	0	0	149	40	0	1000
0	0	0	150	40	0	1000
0	0	0	151	40	0	1000
0	0	0	152	40	0	1000
0	0	0	153	40	0	1000
0	0	0	154	40	0	1000
0	0	0	155	40	0	1000
0	0	0	159	40	0	1000
0	0	0	160	40	0	1000
0	0	0	161	40	0	1000
0	0	0	162	40	0	1000
0	0	0	163	40	0	1000
0	0	0	164	40	0	1000
0	0	0	165	40	0	1000
0	0	0	168	40	0	1000
0	0	0	169	40	0	1000
0	0	0	170	40	0	1000
0	0	0	15	39	0	1000
0	0	0	51	39	0	1000
0	0	0	52	39	0	1000
0	0	0	53	39	0	1000
0	0	0	54	39	0	1000
0	0	0	55	39	0	1000
0	0	0	56	39	0	1000
0	0	0	57	39	0	1000
0	0	0	58	39	0	1000
0	0	0	59	39	0	1000
0	0	0	60	39	0	1000
0	0	0	61	39	0	1000
0	0	0	62	39	0	1000
0	0	0	63	39	0	1000
0	0	0	64	39	0	1000
0	0	0	65	39	0	1000
0	0	0	66	39	0	1000
0	0	0	67	39	0	1000
0	0	0	68	39	0	1000
0	0	0	69	39	0	1000
0	0	0	70	39	0	1000
0	0	0	71	39	0	1000
0	0	0	96	39	0	1000
0	0	0	97	39	0	1000
0	0	0	98	39	0	1000
0	0	0	99	39	0	1000
0	0	0	100	39	0	1000
0	0	0	101	39	0	1000
0	0	0	102	39	0	1000
0	0	0	103	39	0	1000
0	0	0	104	39	0	1000
0	0	0	105	39	0	1000
0	0	0	106	39	0	1000
0	0	0	107	39	0	1000
0	0	0	108	39	0	1000
0	0	0	109	39	0	1000
0	0	0	110	39	0	1000
0	0	0	111	39	0	1000
0	0	0	112	39	0	1000
0	0	0	113	39	0	1000
0	0	0	114	39	0	1000
0	0	0	149	39	0	1000
0	0	0	150	39	0	1000
0	0	0	151	39	0	1000
0	0	0	152	39	0	1000
0	0	0	154	39	0	1000
0	0	0	155	39	0	1000
0	0	0	156	39	0	1000
0	0	0	157	39	0	1000
0	0	0	158	39	0	1000
0	0	0	160	39	0	1000
0	0	0	161	39	0	1000
0	0	0	163	39	0	1000
0	0	0	164	39	0	1000
0	0	0	165	39	0	1000
0	0	0	166	39	0	1000
0	0	0	169	39	0	1000
0	0	0	170	39	0	1000
0	0	0	171	39	0	1000
0	0	0	172	39	0	1000
0	0	0	173	39	0	1000
0	0	0	179	39	0	1000
0	0	0	1	38	0	1000
0	0	0	3	38	0	1000
0	0	0	4	38	0	1000
0	0	0	15	38	0	1000
0	0	0	51	38	0	1000
0	0	0	52	38	0	1000
0	0	0	53	38	0	1000
0	0	0	54	38	0	1000
0	0	0	55	38	0	1000
0	0	0	56	38	0	1000
0	0	0	57	38	0	1000
0	0	0	58	38	0	1000
0	0	0	59	38	0	1000
0	0	0	60	38	0	1000
0	0	0	61	38	0	1000
0	0	0	62	38	0	1000
0	0	0	63	38	0	1000
0	0	0	64	38	0	1000
0	0	0	65	38	0	1000
0	0	0	66	38	0	1000
0	0	0	67	38	0	1000
0	0	0	68	38	0	1000
0	0	0	69	38	0	1000
0	0	0	70	38	0	1000
0	0	0	71	38	0	1000
0	0	0	96	38	0	1000
0	0	0	97	38	0	1000
0	0	0	98	38	0	1000
0	0	0	99	38	0	1000
0	0	0	100	38	0	1000
0	0	0	101	38	0	1000
0	0	0	102	38	0	1000
0	0	0	103	38	0	1000
0	0	0	104	38	0	1000
0	0	0	105	38	0	1000
0	0	0	106	38	0	1000
0	0	0	107	38	0	1000
0	0	0	108	38	0	1000
0	0	0	109	38	0	1000
0	0	0	110	38	0	1000
0	0	0	112	38	0	1000
0	0	0	113	38	0	1000
0	0	0	114	38	0	1000
0	0	0	115	38	0	1000
0	0	0	138	38	0	1000
0	0	0	153	38	0	1000
0	0	0	154	38	0	1000
0	0	0	155	38	0	1000
0	0	0	156	38	0	1000
0	0	0	157	38	0	1000
0	0	0	158	38	0	1000
0	0	0	160	38	0	1000
0	0	0	161	38	0	1000
0	0	0	178	38	0	1000
0	0	0	0	37	0	1000
0	0	0	3	37	0	1000
0	0	0	4	37	0	1000
0	0	0	13	37	0	1000
0	0	0	51	37	0	1000
0	0	0	52	37	0	1000
0	0	0	53	37	0	1000
0	0	0	54	37	0	1000
0	0	0	55	37	0	1000
0	0	0	56	37	0	1000
0	0	0	57	37	0	1000
0	0	0	58	37	0	1000
0	0	0	59	37	0	1000
0	0	0	60	37	0	1000
0	0	0	61	37	0	1000
0	0	0	62	37	0	1000
0	0	0	63	37	0	1000
0	0	0	64	37	0	1000
0	0	0	65	37	0	1000
0	0	0	66	37	0	1000
0	0	0	67	37	0	1000
0	0	0	68	37	0	1000
0	0	0	69	37	0	1000
0	0	0	70	37	0	1000
0	0	0	71	37	0	1000
0	0	0	87	37	0	1000
0	0	0	95	37	0	1000
0	0	0	96	37	0	1000
0	0	0	97	37	0	1000
0	0	0	98	37	0	1000
0	0	0	99	37	0	1000
0	0	0	100	37	0	1000
0	0	0	101	37	0	1000
0	0	0	102	37	0	1000
0	0	0	103	37	0	1000
0	0	0	104	37	0	1000
0	0	0	105	37	0	1000
0	0	0	106	37	0	1000
0	0	0	107	37	0	1000
0	0	0	108	37	0	1000
0	0	0	109	37	0	1000
0	0	0	110	37	0	1000
0	0	0	112	37	0	1000
0	0	0	113	37	0	1000
0	0	0	114	37	0	1000
0	0	0	115	37	0	1000
0	0	0	117	37	0	1000
0	0	0	119	37	0	1000
0	0	0	151	37	0	1000
0	0	0	152	37	0	1000
0	0	0	153	37	0	1000
0	0	0	154	37	0	1000
0	0	0	155	37	0	1000
0	0	0	156	37	0	1000
0	0	0	157	37	0	1000
0	0	0	158	37	0	1000
0	0	0	159	37	0	1000
0	0	0	160	37	0	1000
0	0	0	161	37	0	1000
0	0	0	162	37	0	1000
0	0	0	164	37	0	1000
0	0	0	165	37	0	1000
0	0	0	173	37	0	1000
0	0	0	174	37	0	1000
0	0	0	179	37	0	1000
0	0	0	13	36	0	1000
0	0	0	14	36	0	1000
0	0	0	15	36	0	1000
0	0	0	52	36	0	1000
0	0	0	53	36	0	1000
0	0	0	54	36	0	1000
0	0	0	55	36	0	1000
0	0	0	56	36	0	1000
0	0	0	57	36	0	1000
0	0	0	58	36	0	1000
0	0	0	59	36	0	1000
0	0	0	60	36	0	1000
0	0	0	61	36	0	1000
0	0	0	62	36	0	1000
0	0	0	63	36	0	1000
0	0	0	64	36	0	1000
0	0	0	65	36	0	1000
0	0	0	66	36	0	1000
0	0	0	67	36	0	1000
0	0	0	68	36	0	1000
0	0	0	69	36	0	1000
0	0	0	70	36	0	1000
0	0	0	95	36	0	1000
0	0	0	96	36	0	1000
0	0	0	97	36	0	1000
0	0	0	98	36	0	1000
0	0	0	99	36	0	1000
0	0	0	100	36	0	1000
0	0	0	101	36	0	1000
0	0	0	102	36	0	1000
0	0	0	103	36	0	1000
0	0	0	104	36	0	1000
0	0	0	105	36	0	1000
